,support,itemsets
1542,0.0054350779933692046,"frozenset({'22384', '20727', '21931'})"
1967,0.0054350779933692046,"frozenset({'22411', '22663'})"
1774,0.0054350779933692046,"frozenset({'48187', '21523'})"
1378,0.0054350779933692046,"frozenset({'22356', '22661', '22355'})"
3840,0.0054350779933692046,"frozenset({'20726', '23207', '20725', '23206'})"
1736,0.0054350779933692046,"frozenset({'85099B', '22139'})"
2051,0.0054350779933692046,"frozenset({'22910', '22865'})"
4159,0.0054350779933692046,"frozenset({'23203', '23202', '85099B', '21931'})"
1315,0.0054350779933692046,"frozenset({'85099B', '22727'})"
4166,0.0054350779933692046,"frozenset({'23203', '23202', '22411', '85099B'})"
1566,0.0054350779933692046,"frozenset({'21080', '84991'})"
3303,0.0054350779933692046,"frozenset({'23201', '20724'})"
2088,0.0054350779933692046,"frozenset({'22086', '22112'})"
3666,0.0054350779933692046,"frozenset({'20725', '23201', '85099B'})"
3457,0.0054350779933692046,"frozenset({'20727', '21558'})"
3453,0.0054350779933692046,"frozenset({'21165', '82600'})"
3637,0.0054350779933692046,"frozenset({'22386', '85099B', '23206'})"
4320,0.0054350779933692046,"frozenset({'22423', '23172', '23171'})"
2633,0.0054350779933692046,"frozenset({'84879', '22077'})"
297,0.0054350779933692046,frozenset({'21245'})
2626,0.0054350779933692046,"frozenset({'22386', '85099B', '20713'})"
2510,0.0054350779933692046,"frozenset({'22964', '22966'})"
4334,0.0054350779933692046,"frozenset({'23301', '22993'})"
2280,0.0054350779933692046,"frozenset({'20727', '22383', '22382', '20726', '20728'})"
2622,0.0054350779933692046,"frozenset({'23199', '20713'})"
2524,0.0054350779933692046,"frozenset({'22382', '20914'})"
2534,0.0054350779933692046,"frozenset({'20914', '47566'})"
4352,0.0054350779933692046,"frozenset({'22197', '23300'})"
3604,0.0054350779933692046,"frozenset({'20727', '22383', '22382', '20725', '23206'})"
2373,0.0054350779933692046,"frozenset({'21080', '22851'})"
2575,0.0054350779933692046,"frozenset({'85099F', '85123A'})"
2356,0.0054350779933692046,"frozenset({'85150', '21181', '85152'})"
2287,0.0054350779933692046,"frozenset({'20726', '22382', '85099B'})"
2580,0.0054350779933692046,"frozenset({'85099F', '20726'})"
3718,0.0054350779933692046,"frozenset({'23199', '22383', '85099B'})"
2260,0.0054350779933692046,"frozenset({'20727', '22384', '22382', '20726', '20728'})"
3539,0.0054350779933692046,"frozenset({'22998', '22995'})"
4347,0.0054350779933692046,"frozenset({'23300', '20725'})"
3267,0.0054350779933692046,"frozenset({'20676', '20677', '20675'})"
3311,0.0054350779933692046,"frozenset({'22383', '22382', '20724'})"
3717,0.0054350779933692046,"frozenset({'23199', '22383', '20725'})"
2732,0.0054350779933692046,"frozenset({'21212', '22417', '22951'})"
3154,0.0054350779933692046,"frozenset({'21915', '84077'})"
4346,0.0054350779933692046,"frozenset({'23300', '23209'})"
2439,0.0054350779933692046,"frozenset({'22383', '20725', '85099B', '20728'})"
2433,0.0054350779933692046,"frozenset({'85123A', '20725', '20728'})"
2231,0.0054350779933692046,"frozenset({'21212', '20726'})"
4511,0.005380727213435512,"frozenset({'23356', '22086'})"
2567,0.005380727213435512,"frozenset({'20983', '20982'})"
3394,0.005380727213435512,"frozenset({'22355', '22383', '20719'})"
3101,0.005380727213435512,"frozenset({'21928', '23202', '85099B'})"
1877,0.005380727213435512,"frozenset({'22662', '22384', '22382', '20726', '20725'})"
1295,0.005380727213435512,"frozenset({'20971', '22749'})"
3643,0.005380727213435512,"frozenset({'23203', '23209', '20725', '23206'})"
3387,0.005380727213435512,"frozenset({'22384', '20719'})"
4458,0.005380727213435512,"frozenset({'23344', '23209'})"
2484,0.005380727213435512,"frozenset({'21212', '21977', '21213'})"
2525,0.005380727213435512,"frozenset({'20914', '20728'})"
1288,0.005380727213435512,"frozenset({'21755', '22470'})"
3526,0.005380727213435512,"frozenset({'20728', '22993'})"
1285,0.005380727213435512,"frozenset({'84879', '21755'})"
1923,0.005380727213435512,"frozenset({'22629', '22662', '22382'})"
4102,0.005380727213435512,"frozenset({'23203', '23199', '23200', '23209'})"
4273,0.005380727213435512,"frozenset({'22423', '23174', '23173', '23175'})"
4120,0.005380727213435512,"frozenset({'23203', '23200', '23202', '85099B'})"
3089,0.005380727213435512,"frozenset({'85099B', '21928', '22411', '21931'})"
1812,0.005380727213435512,"frozenset({'22720', '22469'})"
2584,0.005380727213435512,"frozenset({'85099F', '23206'})"
3946,0.005380727213435512,"frozenset({'23208', '20727', '22382', '23206'})"
4360,0.005380727213435512,"frozenset({'22086', '23263'})"
2662,0.005380727213435512,"frozenset({'22940', '22141'})"
1484,0.005380727213435512,"frozenset({'20727', '22383', '22386'})"
3461,0.005380727213435512,"frozenset({'22384', '21936'})"
2890,0.005380727213435512,"frozenset({'85123A', '22907'})"
2821,0.005380727213435512,"frozenset({'22384', '21930', '85099B'})"
1501,0.005380727213435512,"frozenset({'22386', '20725', '23209'})"
3427,0.005380727213435512,"frozenset({'22621', '22138'})"
1507,0.005380727213435512,"frozenset({'22197', '21931'})"
2812,0.005380727213435512,"frozenset({'20727', '22386', '21930'})"
1572,0.005380727213435512,"frozenset({'22383', '84991'})"
4304,0.005380727213435512,"frozenset({'23171', '23172', '22698', '23170'})"
1587,0.005380727213435512,"frozenset({'85099C', '22382'})"
1588,0.005380727213435512,"frozenset({'85099C', '85123A'})"
3443,0.005380727213435512,"frozenset({'20725', '21933'})"
2624,0.005380727213435512,"frozenset({'23203', '20713'})"
3395,0.005380727213435512,"frozenset({'22383', '20719', '20724'})"
1351,0.005380727213435512,"frozenset({'22326', '22383'})"
4262,0.005380727213435512,"frozenset({'22699', '22423', '23174'})"
1827,0.005380727213435512,"frozenset({'84755', '47566'})"
2598,0.005380727213435512,"frozenset({'22384', '85099F', '20725'})"
1318,0.005380727213435512,"frozenset({'23209', '22727'})"
298,0.005380727213435512,frozenset({'21880'})
1226,0.005380727213435512,frozenset({'23372'})
1355,0.005380727213435512,"frozenset({'22629', '22326', '22630'})"
2623,0.005380727213435512,"frozenset({'23201', '20713'})"
1789,0.005380727213435512,"frozenset({'23203', '22379'})"
1773,0.005380727213435512,"frozenset({'20685', '21523'})"
1375,0.005380727213435512,"frozenset({'22661', '23205'})"
3043,0.005380727213435512,"frozenset({'22384', '22355', '20725'})"
3030,0.005380727213435512,"frozenset({'85123A', '22355'})"
1384,0.005380727213435512,"frozenset({'20723', '22661', '20719'})"
4126,0.005380727213435512,"frozenset({'23199', '85099F', '23200'})"
2733,0.005380727213435512,"frozenset({'22951', '21977', '84991'})"
2336,0.005380727213435512,"frozenset({'20727', '20726', '22382', '23209'})"
3800,0.005380727213435512,"frozenset({'22382', '23207', '20725', '23206'})"
3286,0.005380727213435512,"frozenset({'21901', '21902', '21900'})"
2403,0.005380727213435512,"frozenset({'20727', '22383', '85123A'})"
684,0.005380727213435512,frozenset({'22284'})
2028,0.005380727213435512,"frozenset({'22620', '21891'})"
2029,0.005380727213435512,"frozenset({'22502', '22501'})"
4450,0.005380727213435512,"frozenset({'23344', '21931'})"
3782,0.005380727213435512,"frozenset({'20728', '23207', '20725', '23206'})"
3273,0.005380727213435512,"frozenset({'22457', '84946'})"
3774,0.005380727213435512,"frozenset({'23209', '23207', '20725', '23206'})"
2047,0.005380727213435512,"frozenset({'21166', '21175', '21181', '85152'})"
3206,0.005380727213435512,"frozenset({'22090', '21212'})"
3224,0.005380727213435512,"frozenset({'20726', '22385'})"
842,0.005380727213435512,frozenset({'84536B'})
2066,0.005380727213435512,"frozenset({'22867', '23355'})"
2080,0.005380727213435512,"frozenset({'22730', '22729', '22726'})"
913,0.005380727213435512,frozenset({'84818'})
895,0.005380727213435512,frozenset({'22708'})
3252,0.005380727213435512,"frozenset({'22374', '22371'})"
4287,0.005380727213435512,"frozenset({'23172', '23171', '23173'})"
4537,0.005380727213435512,"frozenset({'23583', '23209'})"
2110,0.005380727213435512,"frozenset({'23355', '21479'})"
3799,0.005380727213435512,"frozenset({'22383', '22382', '23207', '23206'})"
4436,0.005380727213435512,"frozenset({'23290', '23291'})"
2451,0.005380727213435512,"frozenset({'23203', '85099B', '20728'})"
3721,0.005380727213435512,"frozenset({'23199', '22386', '23206'})"
4317,0.005380727213435512,"frozenset({'23171', '23172', '22699', '23170', '22697'})"
4148,0.005380727213435512,"frozenset({'23202', '20726'})"
3182,0.005380727213435512,"frozenset({'21672', '21668', '21673', '21669'})"
814,0.005380727213435512,frozenset({'22306'})
2316,0.005326376433501821,"frozenset({'22384', '20726', '22382', '23206'})"
3044,0.005326376433501821,"frozenset({'22384', '22355', '20724'})"
3827,0.005326376433501821,"frozenset({'22384', '23207', '20725', '20728'})"
2178,0.005326376433501821,"frozenset({'20727', '85123A', '22384'})"
3258,0.005326376433501821,"frozenset({'21080', '21989'})"
1968,0.005326376433501821,"frozenset({'21928', '22663'})"
3166,0.005326376433501821,"frozenset({'21670', '21672', '21668', '21671'})"
2608,0.005326376433501821,"frozenset({'20971', '22568'})"
3895,0.005326376433501821,"frozenset({'23205', '85099B'})"
4335,0.005326376433501821,"frozenset({'23301', '22666'})"
4520,0.005326376433501821,"frozenset({'22086', '23439'})"
89,0.005326376433501821,frozenset({'22176'})
4302,0.005326376433501821,"frozenset({'22699', '23172', '22698', '23171'})"
1150,0.005326376433501821,frozenset({'23341'})
4269,0.005326376433501821,"frozenset({'22697', '22698', '23174'})"
2619,0.005326376433501821,"frozenset({'21930', '20713'})"
3801,0.005326376433501821,"frozenset({'22383', '22382', '23207', '20725'})"
2306,0.005326376433501821,"frozenset({'20727', '22383', '20726', '20725', '23206'})"
2740,0.005326376433501821,"frozenset({'22866', '22834'})"
1481,0.005326376433501821,"frozenset({'22384', '20727', '22386', '20725'})"
1680,0.005326376433501821,"frozenset({'20723', '22662'})"
3707,0.005326376433501821,"frozenset({'23199', '23201', '21931'})"
2960,0.005326376433501821,"frozenset({'22625', '22627', '22624'})"
1704,0.005326376433501821,"frozenset({'20723', '22355', '22383'})"
1705,0.005326376433501821,"frozenset({'20723', '22383', '20724'})"
3140,0.005326376433501821,"frozenset({'22730', '22725', '22726', '22727'})"
1436,0.005326376433501821,"frozenset({'21733', '85123A', '22469'})"
2815,0.005326376433501821,"frozenset({'85099F', '21930', '85099B'})"
1654,0.005326376433501821,"frozenset({'85099F', '22411', '21929'})"
2288,0.005326376433501821,"frozenset({'20726', '22383', '85099B'})"
3017,0.005326376433501821,"frozenset({'48184', '48194'})"
863,0.005326376433501821,frozenset({'22199'})
1174,0.005326376433501821,frozenset({'23438'})
2826,0.005326376433501821,"frozenset({'23203', '21930', '85099B'})"
3287,0.005326376433501821,"frozenset({'21155', '20725'})"
4258,0.005326376433501821,"frozenset({'23171', '23175', '23174', '23170'})"
3589,0.005326376433501821,"frozenset({'22384', '20728', '22382', '23206'})"
3544,0.005326376433501821,"frozenset({'23177', '23194'})"
2532,0.005326376433501821,"frozenset({'22138', '20914'})"
3055,0.005326376433501821,"frozenset({'20726', '22355', '20725'})"
748,0.005326376433501821,frozenset({'85178'})
1300,0.005326376433501821,"frozenset({'22960', '84879'})"
4338,0.005326376433501821,"frozenset({'23301', '23202'})"
2768,0.005326376433501821,"frozenset({'22086', '22577'})"
1556,0.005326376433501821,"frozenset({'21080', '21977'})"
2769,0.005326376433501821,"frozenset({'85123A', '21985'})"
1886,0.005326376433501821,"frozenset({'20727', '22662', '22384', '20728'})"
3393,0.005326376433501821,"frozenset({'20719', '20726', '20725'})"
2807,0.005326376433501821,"frozenset({'21930', '23209'})"
3185,0.005326376433501821,"frozenset({'21673', '21669', '21671'})"
1096,0.005326376433501821,frozenset({'23274'})
3619,0.005326376433501821,"frozenset({'20727', '22383', '23206', '20725', '23209'})"
3734,0.005326376433501821,"frozenset({'23203', '20727', '23199'})"
579,0.005326376433501821,frozenset({'22581'})
3733,0.005326376433501821,"frozenset({'23199', '20727', '23209'})"
3668,0.005326376433501821,"frozenset({'23203', '23201', '22386'})"
1278,0.005326376433501821,"frozenset({'21754', '22469'})"
768,0.005326376433501821,frozenset({'21927'})
762,0.005326376433501821,frozenset({'37450'})
2600,0.005326376433501821,"frozenset({'85099F', '23201', '85099B'})"
1335,0.005326376433501821,"frozenset({'22629', '85123A'})"
2418,0.005326376433501821,"frozenset({'22720', '20728'})"
813,0.005326376433501821,frozenset({'22948'})
1251,0.005326376433501821,"frozenset({'21485', '84029E'})"
4379,0.005326376433501821,"frozenset({'23240', '23298'})"
3205,0.005326376433501821,"frozenset({'22560', '22561'})"
1254,0.005326376433501821,"frozenset({'84029G', '22112'})"
1310,0.005326376433501821,"frozenset({'85123A', '22727'})"
2705,0.005326376433501821,"frozenset({'85123A', '22557'})"
4178,0.005326376433501821,"frozenset({'23203', '23202', '22383'})"
3056,0.005326376433501821,"frozenset({'22383', '20726', '22355'})"
2743,0.005326376433501821,"frozenset({'22951', '21976'})"
951,0.005326376433501821,frozenset({'22715'})
2715,0.005326376433501821,"frozenset({'22629', '22367'})"
1307,0.005326376433501821,"frozenset({'21755', '21756'})"
3869,0.005326376433501821,"frozenset({'23202', '23204'})"
2363,0.005326376433501821,"frozenset({'22413', '21907'})"
2946,0.005272025653568129,"frozenset({'23202', '20712'})"
1530,0.005272025653568129,"frozenset({'22383', '22411', '21931'})"
2825,0.005272025653568129,"frozenset({'21930', '22385', '85099B'})"
2917,0.005272025653568129,"frozenset({'22666', '22624'})"
4241,0.005272025653568129,"frozenset({'22698', '23171', '22699', '23170', '22697'})"
4203,0.005272025653568129,"frozenset({'22423', '23173', '23170'})"
4540,0.005272025653568129,"frozenset({'23344', '23581'})"
3318,0.005272025653568129,"frozenset({'20728', '22383', '20724'})"
3104,0.005272025653568129,"frozenset({'21931', '20711'})"
4322,0.005272025653568129,"frozenset({'22197', '23084'})"
1097,0.005272025653568129,frozenset({'23273'})
1322,0.005272025653568129,"frozenset({'22726', '47566'})"
1309,0.005272025653568129,"frozenset({'21212', '22727'})"
3201,0.005272025653568129,"frozenset({'22169', '22170'})"
4510,0.005272025653568129,"frozenset({'23356', '22113'})"
3355,0.005272025653568129,"frozenset({'22356', '22386', '85099B'})"
1289,0.005272025653568129,"frozenset({'85123A', '21755', '21754'})"
4154,0.005272025653568129,"frozenset({'23202', '20725', '23206'})"
1480,0.005272025653568129,"frozenset({'22384', '20727', '22386', '85099B'})"
4316,0.005272025653568129,"frozenset({'22697', '22699', '23172', '22698'})"
3090,0.005272025653568129,"frozenset({'85099B', '21928', '22386', '21931'})"
4230,0.005272025653568129,"frozenset({'22697', '22423', '23171'})"
1235,0.005272025653568129,frozenset({'23531'})
3148,0.005272025653568129,"frozenset({'84997A', '84997D', '84997C', '84997B'})"
4229,0.005272025653568129,"frozenset({'22699', '22423', '23171'})"
1332,0.005272025653568129,"frozenset({'21212', '22629'})"
3054,0.005272025653568129,"frozenset({'85099B', '22355', '21931'})"
1340,0.005272025653568129,"frozenset({'22629', '20726', '22382'})"
4069,0.005272025653568129,"frozenset({'23203', '22383', '20725', '23209'})"
3051,0.005272025653568129,"frozenset({'20728', '22355', '20724'})"
3050,0.005272025653568129,"frozenset({'22383', '22355', '20728'})"
1356,0.005272025653568129,"frozenset({'22326', '21731'})"
3047,0.005272025653568129,"frozenset({'22383', '22382', '22355'})"
90,0.005272025653568129,frozenset({'22774'})
3225,0.005272025653568129,"frozenset({'22385', '20724'})"
4330,0.005272025653568129,"frozenset({'23301', '22383'})"
1406,0.005272025653568129,"frozenset({'22457', '82494L'})"
4355,0.005272025653568129,"frozenset({'23355', '23300'})"
1410,0.005272025653568129,"frozenset({'22720', '82494L'})"
3438,0.005272025653568129,"frozenset({'21080', '21078'})"
4356,0.005272025653568129,"frozenset({'23301', '85123A', '23300'})"
4359,0.005272025653568129,"frozenset({'23302', '23301', '23300'})"
4513,0.005272025653568129,"frozenset({'85123A', '23355'})"
2225,0.005272025653568129,"frozenset({'22197', '20726'})"
3527,0.005272025653568129,"frozenset({'22382', '22993'})"
2682,0.005272025653568129,"frozenset({'22086', '21790'})"
2465,0.005272025653568129,"frozenset({'22423', '84992'})"
1948,0.005272025653568129,"frozenset({'20726', '22662', '23207'})"
1950,0.005272025653568129,"frozenset({'22662', '23207', '23209'})"
350,0.005272025653568129,frozenset({'22829'})
1710,0.005272025653568129,"frozenset({'22326', '21559'})"
4456,0.005272025653568129,"frozenset({'23344', '22386'})"
1707,0.005272025653568129,"frozenset({'20723', '22384', '20724'})"
2458,0.005272025653568129,"frozenset({'84378', '22993'})"
2660,0.005272025653568129,"frozenset({'22147', '22570'})"
1694,0.005272025653568129,"frozenset({'20723', '22355', '20725'})"
4292,0.005272025653568129,"frozenset({'23175', '23172', '23174'})"
4288,0.005272025653568129,"frozenset({'23172', '23170', '23173'})"
2681,0.005272025653568129,"frozenset({'21244', '21240'})"
1656,0.005272025653568129,"frozenset({'21929', '23201', '85099B'})"
1655,0.005272025653568129,"frozenset({'21929', '85099F', '22386', '85099B'})"
2471,0.005272025653568129,"frozenset({'21977', '21975', '84992'})"
1938,0.005272025653568129,"frozenset({'20726', '22662', '22383', '23206'})"
1729,0.005272025653568129,"frozenset({'47566', '22961'})"
2557,0.005272025653568129,"frozenset({'22554', '22551', '22553'})"
1808,0.005272025653568129,"frozenset({'22423', '22469'})"
3592,0.005272025653568129,"frozenset({'23209', '20727', '20728', '23206'})"
2599,0.005272025653568129,"frozenset({'85099F', '22386', '22384'})"
2596,0.005272025653568129,"frozenset({'85099F', '22386', '20725'})"
3871,0.005272025653568129,"frozenset({'23199', '23206', '23204'})"
1863,0.005272025653568129,"frozenset({'20727', '22662', '22382', '20726', '20725'})"
1921,0.005272025653568129,"frozenset({'22630', '22662', '22382'})"
2632,0.005272025653568129,"frozenset({'22960', '22077'})"
2509,0.005272025653568129,"frozenset({'84378', '22964'})"
3628,0.005272025653568129,"frozenset({'20727', '22383', '22384', '20725', '23206'})"
2503,0.005272025653568129,"frozenset({'22417', '21975', '21213'})"
1753,0.005272025653568129,"frozenset({'22411', '23298'})"
1740,0.005272025653568129,"frozenset({'22423', '22411'})"
1738,0.005272025653568129,"frozenset({'22139', '47566'})"
3792,0.005272025653568129,"frozenset({'23199', '23201', '23207'})"
1813,0.005272025653568129,"frozenset({'23298', '22469'})"
3947,0.005272025653568129,"frozenset({'23208', '23209', '22382', '23206'})"
2128,0.005272025653568129,"frozenset({'20727', '22382', '85123A'})"
430,0.005272025653568129,frozenset({'21123'})
3783,0.005272025653568129,"frozenset({'20728', '22383', '23207', '23206'})"
2355,0.005272025653568129,"frozenset({'85150', '21166', '21181'})"
2707,0.005272025653568129,"frozenset({'22554', '22551', '22557'})"
2384,0.005272025653568129,"frozenset({'20727', '22423'})"
2327,0.005272025653568129,"frozenset({'20726', '22382', '22383', '23209'})"
1611,0.005272025653568129,"frozenset({'85099F', '85099C', '22386', '85099B'})"
2253,0.005272025653568129,"frozenset({'22383', '22384', '22382', '20726', '20728'})"
2388,0.005272025653568129,"frozenset({'20727', '85123A', '20725'})"
1644,0.005272025653568129,"frozenset({'85099B', '21929', '22386', '21931'})"
4439,0.005272025653568129,"frozenset({'23289', '23292'})"
3328,0.005217674873634437,"frozenset({'23206', '20725', '20724'})"
889,0.005217674873634437,frozenset({'22498'})
3092,0.005217674873634437,"frozenset({'85099C', '22411', '21928'})"
2488,0.005217674873634437,"frozenset({'84380', '22666'})"
4293,0.005217674873634437,"frozenset({'23175', '23172', '23171'})"
4111,0.005217674873634437,"frozenset({'23202', '23200', '23206'})"
3329,0.005217674873634437,"frozenset({'23209', '20725', '20724'})"
4440,0.005217674873634437,"frozenset({'23291', '23290', '23289'})"
691,0.005217674873634437,frozenset({'22375'})
4432,0.005217674873634437,"frozenset({'23343', '22086'})"
4266,0.005217674873634437,"frozenset({'22697', '23174', '23173'})"
1253,0.005217674873634437,"frozenset({'84029E', '84029G'})"
4216,0.005217674873634437,"frozenset({'22697', '23175', '22699'})"
2180,0.005217674873634437,"frozenset({'85123A', '22384', '20728'})"
3725,0.005217674873634437,"frozenset({'23203', '23199', '22386', '85099B'})"
3738,0.005217674873634437,"frozenset({'23199', '20726', '23206'})"
4263,0.005217674873634437,"frozenset({'22699', '23174', '23170'})"
3737,0.005217674873634437,"frozenset({'23199', '22384', '85099B'})"
3593,0.005217674873634437,"frozenset({'23209', '20728', '22383', '23206'})"
3736,0.005217674873634437,"frozenset({'23199', '22384', '20725'})"
3401,0.005217674873634437,"frozenset({'21507', '21509'})"
3591,0.005217674873634437,"frozenset({'23209', '22384', '20728', '23206'})"
3722,0.005217674873634437,"frozenset({'23199', '23201', '22386'})"
2289,0.005217674873634437,"frozenset({'22384', '20726', '85099B'})"
3826,0.005217674873634437,"frozenset({'20727', '23207', '22384', '23206'})"
4459,0.005217674873634437,"frozenset({'22720', '23198'})"
3812,0.005217674873634437,"frozenset({'20727', '22382', '23207', '23206'})"
3670,0.005217674873634437,"frozenset({'23203', '23201', '22411'})"
2015,0.005217674873634437,"frozenset({'84978', '84970S'})"
4162,0.005217674873634437,"frozenset({'23202', '22386', '21931'})"
1104,0.005217674873634437,frozenset({'23235'})
713,0.005217674873634437,frozenset({'21504'})
734,0.005217674873634437,frozenset({'22985'})
3358,0.005217674873634437,"frozenset({'22355', '22356', '22383'})"
4289,0.005217674873634437,"frozenset({'23172', '23174', '23173'})"
3172,0.005217674873634437,"frozenset({'21672', '21668', '21669', '21671'})"
359,0.005217674873634437,frozenset({'72800E'})
3657,0.005217674873634437,"frozenset({'20726', '23201'})"
1811,0.005217674873634437,"frozenset({'22469', '85099B'})"
1966,0.005217674873634437,"frozenset({'21929', '22663'})"
3764,0.005217674873634437,"frozenset({'22386', '23207'})"
4403,0.005217674873634437,"frozenset({'23321', '82494L'})"
3367,0.005217674873634437,"frozenset({'20723', '22356', '20719', '20724'})"
3200,0.005217674873634437,"frozenset({'82600', '82582'})"
3126,0.005217674873634437,"frozenset({'22578', '22086'})"
2368,0.005217674873634437,"frozenset({'21907', '21174'})"
2354,0.005217674873634437,"frozenset({'85150', '82583'})"
2461,0.005217674873634437,"frozenset({'84378', '84992'})"
2057,0.005217674873634437,"frozenset({'22866', '22112'})"
2061,0.005217674873634437,"frozenset({'21506', '22983'})"
914,0.005217674873634437,frozenset({'85032A'})
586,0.005217674873634437,frozenset({'21864'})
1939,0.005217674873634437,"frozenset({'20726', '22662', '22382', '23206'})"
1970,0.005217674873634437,"frozenset({'23202', '22663'})"
1878,0.005217674873634437,"frozenset({'22383', '22662', '22384', '20726', '20725'})"
4021,0.005217674873634437,"frozenset({'23208', '20726', '22382', '20725'})"
2975,0.005217674873634437,"frozenset({'22384', '22666'})"
1554,0.005217674873634437,"frozenset({'21977', '85099B'})"
3029,0.005217674873634437,"frozenset({'22355', '22662'})"
1403,0.005217674873634437,"frozenset({'82482', '23298'})"
2892,0.005217674873634437,"frozenset({'22907', '22722'})"
3005,0.005217674873634437,"frozenset({'21175', '82600', '85152'})"
2644,0.005217674873634437,"frozenset({'22197', '22630'})"
3500,0.005217674873634437,"frozenset({'22960', '22720', '22722'})"
1428,0.005217674873634437,"frozenset({'21877', '21871'})"
334,0.005217674873634437,frozenset({'22695'})
3440,0.005217674873634437,"frozenset({'21932', '22384'})"
4034,0.005217674873634437,"frozenset({'22423', '23284'})"
3951,0.005217674873634437,"frozenset({'23208', '20727', '22382', '23209'})"
2688,0.005217674873634437,"frozenset({'22554', '22629'})"
1766,0.005217674873634437,"frozenset({'22423', '21175'})"
2822,0.005217674873634437,"frozenset({'22384', '21930', '20725'})"
2961,0.005217674873634437,"frozenset({'21754', '22120'})"
1443,0.005217674873634437,"frozenset({'22114', '22111', '22112'})"
1460,0.005217674873634437,"frozenset({'23203', '21212'})"
2954,0.005217674873634437,"frozenset({'21929', '20712', '85099B'})"
3886,0.005217674873634437,"frozenset({'23205', '20725'})"
4003,0.005217674873634437,"frozenset({'23208', '22384', '22383', '23206'})"
4019,0.005217674873634437,"frozenset({'23208', '22383', '20726', '23206'})"
2952,0.005217674873634437,"frozenset({'20712', '85099F', '22386'})"
2665,0.005217674873634437,"frozenset({'22940', '22142'})"
1667,0.005217674873634437,"frozenset({'21975', '85099B'})"
2888,0.005217674873634437,"frozenset({'21212', '22907'})"
1390,0.005217674873634437,"frozenset({'22086', '85099B'})"
3507,0.005217674873634437,"frozenset({'84879', '22138'})"
3533,0.005217674873634437,"frozenset({'23000', '22996'})"
3046,0.005217674873634437,"frozenset({'22355', '22382', '20724'})"
4061,0.005217674873634437,"frozenset({'22720', '23209'})"
3959,0.005217674873634437,"frozenset({'23208', '85099B', '23206'})"
1798,0.005217674873634437,"frozenset({'22197', '22457'})"
3966,0.005217674873634437,"frozenset({'23208', '22662', '20725'})"
2767,0.005217674873634437,"frozenset({'21212', '21121'})"
3045,0.005217674873634437,"frozenset({'22384', '22383', '22355'})"
3580,0.005217674873634437,"frozenset({'20727', '22383', '20728', '20725', '23206'})"
3986,0.005217674873634437,"frozenset({'23208', '20727', '22383', '20728'})"
1786,0.005217674873634437,"frozenset({'20727', '22379'})"
3314,0.005163324093700745,"frozenset({'22384', '22382', '20724'})"
2823,0.005163324093700745,"frozenset({'22384', '22386', '21930'})"
733,0.005163324093700745,frozenset({'15060B'})
3199,0.005163324093700745,"frozenset({'21908', '82582'})"
3786,0.005163324093700745,"frozenset({'20727', '20728', '23207', '23206'})"
3261,0.005163324093700745,"frozenset({'21239', '21240', '21238'})"
4492,0.005163324093700745,"frozenset({'23351', '23350'})"
3965,0.005163324093700745,"frozenset({'23208', '22662', '22382'})"
4526,0.005163324093700745,"frozenset({'23395', '23396'})"
2766,0.005163324093700745,"frozenset({'47591D', '21156'})"
1643,0.005163324093700745,"frozenset({'21929', '85099F', '21931'})"
3963,0.005163324093700745,"frozenset({'23208', '22662', '23206'})"
1607,0.005163324093700745,"frozenset({'85099B', '85099C', '22411', '21931'})"
2209,0.005163324093700745,"frozenset({'22384', '20728', '22383', '23209'})"
1594,0.005163324093700745,"frozenset({'85099C', '23206'})"
1649,0.005163324093700745,"frozenset({'85099F', '85099C', '21929'})"
3187,0.005163324093700745,"frozenset({'21670', '21672', '21673', '21671'})"
3744,0.005163324093700745,"frozenset({'23203', '23202', '23199', '23209'})"
2689,0.005163324093700745,"frozenset({'22554', '22383'})"
4377,0.005163324093700745,"frozenset({'23308', '21975'})"
2328,0.005163324093700745,"frozenset({'22384', '20726', '22383', '23209'})"
3248,0.005163324093700745,"frozenset({'23203', '22385', '85099B'})"
3763,0.005163324093700745,"frozenset({'23207', '47566'})"
3989,0.005163324093700745,"frozenset({'23208', '20727', '20725', '20728'})"
3700,0.005163324093700745,"frozenset({'23203', '23202', '23199', '23201'})"
1546,0.005163324093700745,"frozenset({'20727', '21931', '20728'})"
879,0.005163324093700745,frozenset({'22691'})
3957,0.005163324093700745,"frozenset({'23203', '23208', '23199'})"
782,0.005163324093700745,frozenset({'79000'})
3510,0.005163324093700745,"frozenset({'22138', '20725'})"
953,0.005163324093700745,frozenset({'22268'})
4528,0.005163324093700745,"frozenset({'23388', '23389'})"
2341,0.005163324093700745,"frozenset({'22467', '22726'})"
3327,0.005163324093700745,"frozenset({'20726', '22383', '20724'})"
4321,0.005163324093700745,"frozenset({'22423', '23172', '23170'})"
3708,0.005163324093700745,"frozenset({'23199', '21931', '23206'})"
1567,0.005163324093700745,"frozenset({'22197', '84991'})"
2290,0.005163324093700745,"frozenset({'22384', '20726', '22386'})"
2722,0.005163324093700745,"frozenset({'20971', '22750'})"
2402,0.005163324093700745,"frozenset({'20727', '22383', '20725', '85099B'})"
1809,0.005163324093700745,"frozenset({'22469', '20725'})"
2027,0.005163324093700745,"frozenset({'20972', '22150'})"
1787,0.005163324093700745,"frozenset({'22383', '22379'})"
